activity_id,customer_id,activity_date,activity_type,points_change,running_balance,tier_after,channel
LOY001043,CUST0146,2023-12-10,redeem_upgrade,-1049,3511,Bronze,Agent
LOY001044,CUST0146,2023-12-05,earn_flight,1080,4591,Bronze,Kiosk
LOY001045,CUST0146,2024-03-13,earn_bonus,1425,6016,Bronze,Kiosk
LOY001046,CUST0147,2023-09-24,earn_flight,1313,1336,Bronze,Web
LOY001047,CUST0147,2023-12-26,earn_bonus,180,1516,Bronze,Web
LOY001048,CUST0147,2023-10-07,earn_flight,1989,3505,Bronze,Web
LOY001049,CUST0147,2025-01-21,tier_upgrade,0,3505,Bronze,App
LOY001050,CUST0147,2024-05-27,redeem_voucher,-643,2862,Bronze,Kiosk
LOY001051,CUST0148,2024-12-16,earn_flight,1800,2422,Bronze,Kiosk
LOY001052,CUST0148,2024-01-04,redeem_upgrade,-572,1850,Bronze,Agent
LOY001053,CUST0148,2024-01-29,redeem_upgrade,-901,949,Bronze,Kiosk
LOY001054,CUST0148,2023-10-20,earn_flight,889,1838,Bronze,Web
LOY001055,CUST0148,2023-11-30,earn_flight,1170,3008,Bronze,Kiosk
LOY001056,CUST0148,2024-01-11,earn_bonus,463,3471,Bronze,Kiosk
LOY001057,CUST0148,2023-09-19,redeem_voucher,-1288,2183,Bronze,App
LOY001058,CUST0148,2023-11-14,earn_flight,366,2549,Bronze,App
LOY001059,CUST0148,2024-10-25,earn_bonus,858,3407,Bronze,App
LOY001060,CUST0149,2024-10-23,earn_flight,1743,2458,Bronze,Kiosk
LOY001061,CUST0149,2024-09-04,earn_flight,1747,4205,Bronze,App
LOY001062,CUST0149,2024-10-19,earn_flight,1077,5282,Bronze,Web
LOY001063,CUST0149,2023-11-04,earn_flight,1895,7177,Bronze,Kiosk
LOY001064,CUST0149,2024-04-30,earn_flight,1552,8729,Bronze,App
LOY001065,CUST0149,2025-01-27,earn_flight,114,8843,Bronze,Kiosk
LOY001066,CUST0149,2024-03-08,redeem_upgrade,-846,7997,Bronze,Kiosk
LOY001067,CUST0149,2024-08-15,earn_flight,972,8969,Bronze,Agent
LOY001068,CUST0149,2024-05-04,redeem_voucher,-1067,7902,Bronze,Agent
LOY001069,CUST0149,2024-05-19,tier_upgrade,0,7902,Bronze,Kiosk
LOY001070,CUST0150,2024-12-17,earn_flight,1245,5913,Gold,Kiosk
LOY001071,CUST0150,2024-04-26,tier_upgrade,0,5913,Gold,Agent
LOY001072,CUST0150,2024-09-21,redeem_upgrade,-443,5470,Gold,Web
LOY001073,CUST0150,2024-11-10,redeem_upgrade,-531,4939,Gold,App
LOY001074,CUST0150,2024-03-17,earn_bonus,1709,6648,Gold,Agent
LOY001075,CUST0150,2023-10-03,earn_flight,1402,8050,Gold,App
LOY001076,CUST0150,2023-11-12,redeem_voucher,-1165,6885,Gold,Kiosk
LOY001077,CUST0150,2023-11-09,earn_flight,554,7439,Gold,Agent
LOY001078,CUST0151,2023-09-18,redeem_upgrade,-1020,2635,Gold,Agent
LOY001079,CUST0151,2023-10-08,redeem_voucher,-558,2077,Gold,Kiosk
LOY001080,CUST0151,2024-11-02,earn_flight,1841,3918,Gold,Agent
LOY001081,CUST0151,2024-02-26,earn_flight,1327,5245,Gold,Web
LOY001082,CUST0151,2024-01-31,redeem_upgrade,-936,4309,Gold,Web
LOY001083,CUST0151,2023-08-11,tier_upgrade,0,4309,Gold,App
LOY001084,CUST0151,2024-05-19,redeem_upgrade,-923,3386,Gold,Kiosk
LOY001085,CUST0151,2024-09-29,earn_bonus,1160,4546,Gold,App
LOY001086,CUST0151,2023-10-20,redeem_voucher,-1325,3221,Gold,Agent
LOY001087,CUST0151,2024-08-01,earn_flight,1770,4991,Gold,Agent
LOY001088,CUST0151,2024-03-29,earn_bonus,498,5489,Gold,Kiosk
LOY001089,CUST0152,2023-08-15,earn_flight,933,1347,Bronze,App
LOY001090,CUST0152,2023-10-24,earn_bonus,796,2143,Bronze,App
LOY001091,CUST0152,2025-01-17,tier_upgrade,0,2143,Bronze,Agent
LOY001092,CUST0152,2024-11-06,tier_upgrade,0,2143,Bronze,Kiosk
LOY001093,CUST0152,2024-04-16,redeem_upgrade,-1139,1004,Bronze,Kiosk
LOY001094,CUST0152,2023-09-08,earn_flight,628,1632,Bronze,App
LOY001095,CUST0152,2024-09-05,earn_bonus,551,2183,Bronze,Web
LOY001096,CUST0152,2024-06-29,earn_flight,823,3006,Bronze,App
LOY001097,CUST0152,2024-05-06,earn_flight,290,3296,Bronze,Kiosk
LOY001098,CUST0152,2024-07-26,earn_flight,465,3761,Bronze,Kiosk
LOY001099,CUST0152,2024-06-27,earn_flight,1931,5692,Bronze,Agent
LOY001100,CUST0153,2024-02-21,earn_flight,508,696,Bronze,Web
LOY001101,CUST0153,2024-04-14,redeem_voucher,-623,73,Bronze,Web
LOY001102,CUST0153,2024-03-05,redeem_voucher,-1466,0,Bronze,Agent
LOY001103,CUST0153,2024-01-17,redeem_upgrade,-445,0,Bronze,App
LOY001104,CUST0153,2024-12-27,earn_bonus,1665,1665,Bronze,App
LOY001105,CUST0153,2024-12-16,earn_flight,745,2410,Bronze,Kiosk
LOY001106,CUST0153,2024-05-18,earn_flight,1665,4075,Bronze,Agent
LOY001107,CUST0153,2024-09-21,earn_flight,1281,5356,Bronze,Web
LOY001108,CUST0153,2023-10-05,earn_bonus,966,6322,Bronze,Kiosk
LOY001109,CUST0153,2023-09-13,earn_bonus,906,7228,Bronze,Web
LOY001110,CUST0153,2024-11-21,tier_upgrade,0,7228,Bronze,Kiosk
LOY001111,CUST0153,2024-06-29,redeem_upgrade,-224,7004,Bronze,Web
LOY001112,CUST0154,2023-11-22,earn_flight,1354,7462,Gold,Agent
LOY001113,CUST0154,2024-02-18,earn_bonus,585,8047,Gold,Agent
LOY001114,CUST0154,2024-12-05,tier_upgrade,0,8047,Gold,Agent
LOY001115,CUST0154,2024-08-19,earn_flight,968,9015,Gold,Web
LOY001116,CUST0154,2024-10-13,redeem_upgrade,-962,8053,Gold,Agent
LOY001117,CUST0154,2024-09-24,earn_flight,468,8521,Gold,Web
LOY001118,CUST0154,2024-04-01,redeem_voucher,-752,7769,Gold,Web
LOY001119,CUST0154,2024-10-26,redeem_voucher,-601,7168,Gold,Web
LOY001120,CUST0154,2024-01-11,earn_flight,119,7287,Gold,Web
LOY001121,CUST0154,2024-10-15,earn_flight,1929,9216,Gold,Agent
LOY001122,CUST0154,2024-12-21,earn_flight,1251,10467,Gold,App
LOY001123,CUST0155,2024-01-25,earn_flight,1766,2174,Bronze,Agent
LOY001124,CUST0155,2024-12-10,redeem_voucher,-397,1777,Bronze,Kiosk
LOY001125,CUST0155,2024-07-18,earn_flight,837,2614,Bronze,Agent
LOY001126,CUST0156,2024-10-05,earn_flight,1876,4085,Silver,Web
LOY001127,CUST0156,2024-02-05,tier_upgrade,0,4085,Silver,Agent
LOY001128,CUST0157,2025-01-14,earn_flight,1608,3862,Silver,Kiosk
LOY001129,CUST0157,2023-10-30,earn_flight,686,4548,Silver,Kiosk
LOY001130,CUST0157,2024-01-06,redeem_voucher,-890,3658,Silver,Kiosk
LOY001131,CUST0157,2024-09-28,redeem_voucher,-346,3312,Silver,App
LOY001132,CUST0157,2024-01-23,earn_flight,742,4054,Silver,Agent
LOY001133,CUST0157,2024-06-04,redeem_upgrade,-1439,2615,Silver,Kiosk
LOY001134,CUST0157,2024-05-14,redeem_voucher,-943,1672,Silver,Kiosk
LOY001135,CUST0158,2024-02-15,redeem_voucher,-456,0,Bronze,Web
LOY001136,CUST0158,2024-04-24,redeem_voucher,-363,0,Bronze,Web
LOY001137,CUST0158,2024-01-28,earn_flight,295,295,Bronze,App
LOY001138,CUST0158,2024-12-07,earn_bonus,153,448,Bronze,Kiosk
LOY001139,CUST0159,2023-11-25,earn_flight,418,955,Bronze,App
LOY001140,CUST0159,2024-09-13,earn_flight,606,1561,Bronze,Agent
LOY001141,CUST0159,2024-11-06,earn_bonus,368,1929,Bronze,Web
LOY001142,CUST0160,2024-08-10,redeem_voucher,-866,0,Bronze,Kiosk
LOY001143,CUST0160,2024-12-01,tier_upgrade,0,0,Bronze,Agent
LOY001144,CUST0161,2023-12-27,tier_upgrade,0,562,Bronze,Web
LOY001145,CUST0161,2024-11-20,earn_bonus,1402,1964,Bronze,Kiosk
LOY001146,CUST0161,2025-01-28,earn_bonus,1193,3157,Bronze,Agent
LOY001147,CUST0161,2024-07-31,earn_flight,565,3722,Bronze,App
LOY001148,CUST0161,2024-11-05,earn_flight,944,4666,Bronze,Agent
LOY001149,CUST0161,2024-01-17,earn_flight,100,4766,Bronze,Web
LOY001150,CUST0161,2024-07-28,earn_flight,1195,5961,Bronze,App
LOY001151,CUST0161,2024-12-26,redeem_voucher,-1177,4784,Bronze,Agent
LOY001152,CUST0161,2023-08-20,redeem_upgrade,-799,3985,Bronze,Web
LOY001153,CUST0162,2024-08-27,earn_flight,1906,1914,Bronze,Kiosk
LOY001154,CUST0162,2024-09-18,earn_flight,1564,3478,Bronze,Kiosk
LOY001155,CUST0162,2024-09-01,earn_flight,262,3740,Bronze,Kiosk
LOY001156,CUST0162,2024-04-12,earn_bonus,1738,5478,Bronze,Agent
LOY001157,CUST0162,2024-05-28,earn_bonus,1189,6667,Bronze,Agent
LOY001158,CUST0162,2024-10-06,earn_flight,240,6907,Bronze,Web
LOY001159,CUST0162,2023-12-28,earn_flight,1404,8311,Bronze,Kiosk
LOY001160,CUST0162,2024-11-16,earn_flight,1375,9686,Bronze,Kiosk
LOY001161,CUST0162,2024-02-19,earn_flight,411,10097,Bronze,App
LOY001162,CUST0162,2023-09-02,earn_flight,309,10406,Bronze,Agent
LOY001163,CUST0163,2024-11-01,redeem_upgrade,-676,0,Bronze,App
LOY001164,CUST0163,2024-01-12,earn_flight,544,544,Bronze,Agent
LOY001165,CUST0163,2024-10-14,earn_flight,1737,2281,Bronze,Kiosk
LOY001166,CUST0163,2024-08-25,earn_flight,1720,4001,Bronze,App
LOY001167,CUST0164,2024-01-07,earn_flight,1688,2027,Bronze,Kiosk
LOY001168,CUST0164,2023-10-23,earn_bonus,471,2498,Bronze,Web
LOY001169,CUST0164,2024-04-23,redeem_voucher,-225,2273,Bronze,App
LOY001170,CUST0165,2024-11-06,earn_flight,168,1987,Silver,Web
LOY001171,CUST0165,2024-11-24,redeem_upgrade,-392,1595,Silver,Web
LOY001172,CUST0165,2024-12-07,earn_flight,739,2334,Silver,Agent
LOY001173,CUST0165,2024-01-20,earn_bonus,186,2520,Silver,App
LOY001174,CUST0165,2024-04-26,earn_flight,711,3231,Silver,Web
LOY001175,CUST0165,2024-08-14,redeem_voucher,-646,2585,Silver,App
LOY001176,CUST0165,2024-04-08,earn_bonus,764,3349,Silver,App
LOY001177,CUST0165,2024-01-29,redeem_upgrade,-1397,1952,Silver,App
LOY001178,CUST0166,2023-08-20,tier_upgrade,0,406,Bronze,Kiosk
LOY001179,CUST0166,2024-01-16,earn_flight,283,689,Bronze,Web
LOY001180,CUST0166,2024-01-19,earn_flight,1504,2193,Bronze,Agent
LOY001181,CUST0166,2023-10-11,earn_flight,1420,3613,Bronze,Web
LOY001182,CUST0166,2023-11-28,earn_flight,576,4189,Bronze,Agent
LOY001183,CUST0167,2024-02-24,earn_flight,873,3095,Silver,Agent
LOY001184,CUST0167,2023-12-26,earn_flight,180,3275,Silver,Kiosk
LOY001185,CUST0167,2024-11-01,earn_bonus,1211,4486,Silver,Kiosk
LOY001186,CUST0167,2024-02-21,earn_bonus,1213,5699,Silver,Agent
LOY001187,CUST0167,2024-07-07,redeem_upgrade,-763,4936,Silver,Web
LOY001188,CUST0167,2023-10-20,earn_bonus,1020,5956,Silver,Agent
LOY001189,CUST0167,2024-05-06,earn_bonus,1029,6985,Silver,App
LOY001190,CUST0167,2025-01-10,earn_flight,479,7464,Silver,App
LOY001191,CUST0167,2024-08-17,redeem_upgrade,-689,6775,Silver,Agent
LOY001192,CUST0168,2024-09-10,earn_flight,1499,2238,Bronze,Kiosk
LOY001193,CUST0168,2024-01-15,earn_bonus,760,2998,Bronze,Kiosk
LOY001194,CUST0168,2024-07-05,earn_flight,1171,4169,Bronze,App
LOY001195,CUST0169,2024-02-09,redeem_voucher,-613,366,Silver,App
LOY001196,CUST0169,2024-12-20,earn_flight,165,531,Silver,Kiosk
LOY001197,CUST0169,2024-12-24,earn_bonus,1536,2067,Silver,Agent
LOY001198,CUST0169,2023-09-30,earn_flight,1340,3407,Silver,App
LOY001199,CUST0170,2024-12-26,redeem_voucher,-363,490,Silver,Kiosk
LOY001200,CUST0170,2023-10-12,earn_flight,1622,2112,Silver,Kiosk
LOY001201,CUST0170,2024-08-22,redeem_upgrade,-319,1793,Silver,Agent
LOY001202,CUST0170,2023-09-21,redeem_upgrade,-822,971,Silver,App
LOY001203,CUST0170,2024-03-19,tier_upgrade,0,971,Silver,App
LOY001204,CUST0171,2024-09-08,earn_flight,1177,5006,Gold,Web
LOY001205,CUST0171,2024-02-10,earn_bonus,1243,6249,Gold,Kiosk
LOY001206,CUST0171,2023-11-27,redeem_upgrade,-1380,4869,Gold,Agent
LOY001207,CUST0171,2024-11-22,redeem_upgrade,-1074,3795,Gold,App
LOY001208,CUST0171,2024-01-28,redeem_upgrade,-1326,2469,Gold,Kiosk
LOY001209,CUST0172,2024-01-19,earn_bonus,1328,1845,Bronze,Kiosk
LOY001210,CUST0172,2024-08-05,redeem_voucher,-1326,519,Bronze,Agent
LOY001211,CUST0172,2024-08-25,earn_flight,1396,1915,Bronze,Kiosk
LOY001212,CUST0172,2024-07-07,earn_bonus,1253,3168,Bronze,Web
LOY001213,CUST0172,2024-08-29,redeem_upgrade,-720,2448,Bronze,Agent
LOY001214,CUST0172,2024-11-16,earn_flight,913,3361,Bronze,App
LOY001215,CUST0172,2023-09-15,tier_upgrade,0,3361,Bronze,App
LOY001216,CUST0173,2024-06-15,earn_flight,554,1085,Bronze,Web
LOY001217,CUST0173,2024-06-28,earn_flight,1783,2868,Bronze,Agent
LOY001218,CUST0173,2025-01-15,earn_bonus,1996,4864,Bronze,Web
LOY001219,CUST0173,2023-11-15,earn_flight,828,5692,Bronze,Web
LOY001220,CUST0174,2024-08-20,redeem_voucher,-711,0,Bronze,Web
LOY001221,CUST0174,2024-04-29,redeem_voucher,-388,0,Bronze,Kiosk
LOY001222,CUST0174,2024-03-20,redeem_upgrade,-864,0,Bronze,Kiosk
LOY001223,CUST0174,2024-02-04,earn_flight,1941,1941,Bronze,App
LOY001224,CUST0174,2024-06-13,earn_flight,1755,3696,Bronze,Kiosk
LOY001225,CUST0174,2023-10-30,redeem_upgrade,-884,2812,Bronze,Agent
LOY001226,CUST0175,2023-12-12,redeem_voucher,-664,0,Bronze,App
LOY001227,CUST0175,2024-09-05,earn_flight,1173,1173,Bronze,App
LOY001228,CUST0175,2024-07-02,earn_bonus,406,1579,Bronze,Agent
LOY001229,CUST0175,2025-01-06,redeem_upgrade,-513,1066,Bronze,App
LOY001230,CUST0175,2024-09-16,tier_upgrade,0,1066,Bronze,App
LOY001231,CUST0175,2024-03-25,earn_flight,1710,2776,Bronze,Kiosk
LOY001232,CUST0175,2024-01-09,earn_flight,269,3045,Bronze,Kiosk
LOY001233,CUST0175,2023-09-30,earn_bonus,637,3682,Bronze,App
LOY001234,CUST0176,2024-10-28,redeem_upgrade,-467,5797,Gold,Web
LOY001235,CUST0176,2024-12-15,earn_bonus,1099,6896,Gold,Kiosk
LOY001236,CUST0176,2024-02-27,earn_bonus,1606,8502,Gold,Web
LOY001237,CUST0176,2024-04-15,earn_flight,1690,10192,Gold,Kiosk
LOY001238,CUST0176,2024-07-07,redeem_upgrade,-1379,8813,Gold,App
LOY001239,CUST0176,2023-12-04,redeem_upgrade,-1067,7746,Gold,Agent
LOY001240,CUST0176,2024-08-01,earn_flight,805,8551,Gold,App
LOY001241,CUST0176,2024-06-18,earn_flight,816,9367,Gold,Kiosk
LOY001242,CUST0176,2024-01-07,earn_flight,1992,11359,Gold,Web
LOY001243,CUST0176,2024-03-02,redeem_upgrade,-519,10840,Gold,App
LOY001244,CUST0177,2024-04-15,redeem_voucher,-502,0,Bronze,Agent
LOY001245,CUST0177,2023-08-25,earn_flight,1747,1747,Bronze,App
LOY001246,CUST0178,2024-12-05,earn_flight,528,6027,Gold,Web
LOY001247,CUST0178,2024-03-06,earn_bonus,1636,7663,Gold,Agent
LOY001248,CUST0178,2024-12-17,earn_bonus,389,8052,Gold,App
LOY001249,CUST0178,2024-08-30,earn_bonus,1458,9510,Gold,App
LOY001250,CUST0178,2024-04-28,earn_flight,681,10191,Gold,Web
LOY001251,CUST0178,2024-05-14,earn_flight,1440,11631,Gold,App
LOY001252,CUST0178,2023-10-18,earn_flight,655,12286,Gold,Agent
LOY001253,CUST0178,2023-11-29,earn_flight,1876,14162,Gold,Kiosk
LOY001254,CUST0178,2024-04-03,tier_upgrade,0,14162,Gold,App
LOY001255,CUST0179,2023-11-09,earn_flight,1125,1449,Bronze,Kiosk
LOY001256,CUST0179,2023-09-02,earn_flight,1988,3437,Bronze,Agent
LOY001257,CUST0179,2024-07-17,earn_flight,1624,5061,Bronze,Web
LOY001258,CUST0179,2023-08-29,earn_flight,820,5881,Bronze,Agent
LOY001259,CUST0179,2024-06-15,earn_flight,1126,7007,Bronze,Agent
LOY001260,CUST0179,2023-10-13,earn_bonus,1899,8906,Bronze,Kiosk
LOY001261,CUST0179,2023-09-10,redeem_voucher,-773,8133,Bronze,Web
LOY001262,CUST0179,2024-01-13,earn_flight,904,9037,Bronze,Web
LOY001263,CUST0179,2023-11-08,redeem_upgrade,-1266,7771,Bronze,Web
LOY001264,CUST0180,2024-01-14,earn_flight,739,1167,Bronze,Agent
LOY001265,CUST0180,2024-11-12,earn_bonus,523,1690,Bronze,Web
LOY001266,CUST0180,2024-03-05,redeem_voucher,-832,858,Bronze,Web
LOY001267,CUST0180,2024-10-24,tier_upgrade,0,858,Bronze,Web
LOY001268,CUST0180,2024-01-19,earn_flight,1241,2099,Bronze,App
LOY001269,CUST0181,2024-01-07,redeem_upgrade,-852,0,Bronze,Kiosk
LOY001270,CUST0181,2024-10-05,earn_flight,1627,1627,Bronze,Agent
LOY001271,CUST0181,2024-01-13,redeem_upgrade,-418,1209,Bronze,Web
LOY001272,CUST0181,2024-02-16,earn_flight,1353,2562,Bronze,Agent
LOY001273,CUST0181,2024-04-03,earn_bonus,572,3134,Bronze,App
LOY001274,CUST0181,2024-08-12,earn_flight,1697,4831,Bronze,Kiosk
LOY001275,CUST0181,2023-12-26,earn_bonus,1338,6169,Bronze,Kiosk
LOY001276,CUST0182,2024-08-27,earn_flight,893,1623,Bronze,Kiosk
LOY001277,CUST0182,2024-12-08,earn_flight,495,2118,Bronze,Web
LOY001278,CUST0182,2023-09-13,earn_flight,130,2248,Bronze,Agent
LOY001279,CUST0182,2024-10-06,earn_flight,1474,3722,Bronze,Web
LOY001280,CUST0182,2024-03-07,earn_flight,1998,5720,Bronze,Kiosk
LOY001281,CUST0182,2024-12-24,redeem_upgrade,-1137,4583,Bronze,Web
LOY001282,CUST0182,2024-10-21,earn_flight,185,4768,Bronze,Kiosk
LOY001283,CUST0182,2024-06-26,earn_flight,1620,6388,Bronze,App
LOY001284,CUST0182,2025-01-25,earn_flight,1035,7423,Bronze,App
LOY001285,CUST0182,2024-04-18,earn_bonus,910,8333,Bronze,App
LOY001286,CUST0182,2024-09-10,earn_bonus,1391,9724,Bronze,App
LOY001287,CUST0182,2024-02-21,earn_flight,915,10639,Bronze,Agent
LOY001288,CUST0183,2024-11-25,earn_flight,702,1495,Bronze,App
LOY001289,CUST0183,2025-01-21,redeem_voucher,-1149,346,Bronze,Kiosk
LOY001290,CUST0183,2023-11-11,redeem_upgrade,-431,0,Bronze,Web
LOY001291,CUST0183,2023-12-27,earn_flight,762,762,Bronze,Kiosk
LOY001292,CUST0183,2023-09-05,earn_flight,1308,2070,Bronze,Web
LOY001293,CUST0183,2024-11-18,earn_flight,763,2833,Bronze,Web
LOY001294,CUST0184,2023-11-12,earn_flight,1020,1756,Bronze,Agent
LOY001295,CUST0184,2023-11-06,earn_bonus,886,2642,Bronze,Web
LOY001296,CUST0184,2024-09-01,earn_bonus,189,2831,Bronze,Web
LOY001297,CUST0185,2024-01-11,earn_flight,396,740,Bronze,Web
LOY001298,CUST0185,2023-10-02,earn_flight,733,1473,Bronze,Kiosk
LOY001299,CUST0185,2024-06-01,earn_bonus,340,1813,Bronze,Web
LOY001300,CUST0185,2024-03-05,earn_flight,1667,3480,Bronze,Agent
LOY001301,CUST0185,2023-08-23,earn_flight,1851,5331,Bronze,Kiosk
LOY001302,CUST0185,2023-08-16,earn_bonus,1110,6441,Bronze,Web
LOY001303,CUST0185,2024-03-20,earn_bonus,1074,7515,Bronze,Kiosk
LOY001304,CUST0185,2024-10-03,earn_flight,1331,8846,Bronze,App
LOY001305,CUST0185,2024-04-17,redeem_voucher,-769,8077,Bronze,Web
LOY001306,CUST0185,2023-09-30,earn_flight,212,8289,Bronze,Agent
LOY001307,CUST0185,2023-09-17,earn_flight,166,8455,Bronze,Agent
LOY001308,CUST0186,2023-09-30,earn_flight,465,805,Bronze,Web
LOY001309,CUST0186,2024-05-28,earn_bonus,1516,2321,Bronze,Web
LOY001310,CUST0186,2024-11-19,redeem_upgrade,-937,1384,Bronze,App
LOY001311,CUST0187,2024-07-06,earn_flight,876,972,Bronze,App
LOY001312,CUST0187,2024-10-21,redeem_voucher,-332,640,Bronze,Agent
LOY001313,CUST0187,2024-12-05,earn_flight,1522,2162,Bronze,Agent
LOY001314,CUST0187,2024-07-13,earn_bonus,1174,3336,Bronze,Web
LOY001315,CUST0187,2024-03-12,earn_bonus,323,3659,Bronze,App
LOY001316,CUST0187,2024-12-18,redeem_upgrade,-1438,2221,Bronze,Agent
LOY001317,CUST0188,2024-06-30,earn_flight,1277,3826,Silver,Agent
LOY001318,CUST0188,2023-12-21,earn_bonus,1116,4942,Silver,Kiosk
LOY001319,CUST0188,2024-12-27,redeem_voucher,-1448,3494,Silver,Web
LOY001320,CUST0188,2024-06-03,tier_upgrade,0,3494,Silver,App
LOY001321,CUST0188,2023-12-10,earn_flight,1380,4874,Silver,App
LOY001322,CUST0188,2024-03-10,redeem_upgrade,-1049,3825,Silver,Kiosk
LOY001323,CUST0188,2023-09-26,earn_flight,1247,5072,Silver,Web
LOY001324,CUST0188,2023-08-22,earn_bonus,1513,6585,Silver,Agent
LOY001325,CUST0188,2024-04-27,redeem_upgrade,-830,5755,Silver,Agent
LOY001326,CUST0188,2025-01-10,earn_bonus,1670,7425,Silver,App
LOY001327,CUST0188,2023-12-05,redeem_upgrade,-899,6526,Silver,Kiosk
LOY001328,CUST0189,2023-09-09,redeem_voucher,-597,145,Bronze,Agent
LOY001329,CUST0189,2024-07-22,redeem_voucher,-1181,0,Bronze,Kiosk
LOY001330,CUST0189,2023-09-16,earn_bonus,1086,1086,Bronze,Web
LOY001331,CUST0189,2024-11-24,redeem_voucher,-1299,0,Bronze,Agent
LOY001332,CUST0189,2024-11-26,redeem_upgrade,-1047,0,Bronze,App
LOY001333,CUST0189,2025-01-25,earn_flight,1584,1584,Bronze,Agent
LOY001334,CUST0189,2023-08-30,earn_flight,1503,3087,Bronze,Agent
LOY001335,CUST0189,2024-08-07,earn_flight,405,3492,Bronze,Agent
LOY001336,CUST0189,2023-09-11,earn_flight,868,4360,Bronze,Web
LOY001337,CUST0189,2024-09-12,earn_flight,339,4699,Bronze,Agent
LOY001338,CUST0189,2024-06-28,redeem_upgrade,-756,3943,Bronze,Kiosk
LOY001339,CUST0190,2024-04-10,earn_flight,1798,1887,Bronze,Agent
LOY001340,CUST0190,2024-03-19,earn_bonus,458,2345,Bronze,App
LOY001341,CUST0190,2024-08-28,redeem_upgrade,-613,1732,Bronze,App
LOY001342,CUST0190,2024-11-07,earn_bonus,1736,3468,Bronze,Kiosk
LOY001343,CUST0190,2025-01-04,earn_flight,796,4264,Bronze,Kiosk
LOY001344,CUST0190,2025-01-28,earn_flight,770,5034,Bronze,Web
LOY001345,CUST0190,2023-11-19,redeem_voucher,-1257,3777,Bronze,Web
LOY001346,CUST0190,2024-03-08,redeem_upgrade,-1140,2637,Bronze,Kiosk
LOY001347,CUST0190,2025-01-26,earn_flight,736,3373,Bronze,App
LOY001348,CUST0191,2023-11-08,earn_flight,1921,2625,Bronze,App
LOY001349,CUST0191,2023-11-24,earn_bonus,1449,4074,Bronze,Agent
LOY001350,CUST0191,2023-09-03,earn_bonus,739,4813,Bronze,Web
LOY001351,CUST0191,2024-07-04,earn_flight,686,5499,Bronze,Agent
LOY001352,CUST0191,2024-07-02,redeem_upgrade,-440,5059,Bronze,Agent
LOY001353,CUST0191,2024-01-10,earn_flight,334,5393,Bronze,App
LOY001354,CUST0191,2025-01-18,earn_flight,1211,6604,Bronze,Agent
LOY001355,CUST0191,2024-07-02,earn_flight,1542,8146,Bronze,Agent
LOY001356,CUST0191,2024-04-17,earn_flight,737,8883,Bronze,Agent
LOY001357,CUST0191,2024-11-07,earn_flight,159,9042,Bronze,Kiosk
LOY001358,CUST0191,2023-10-01,earn_flight,210,9252,Bronze,App
LOY001359,CUST0192,2024-02-10,redeem_upgrade,-1413,1133,Silver,Kiosk
LOY001360,CUST0192,2024-08-09,earn_flight,1774,2907,Silver,Web
LOY001361,CUST0192,2023-10-30,tier_upgrade,0,2907,Silver,Kiosk
LOY001362,CUST0192,2023-12-23,earn_flight,1743,4650,Silver,Kiosk
LOY001363,CUST0192,2023-11-18,earn_flight,1501,6151,Silver,Kiosk
LOY001364,CUST0192,2024-12-04,earn_flight,558,6709,Silver,Web
LOY001365,CUST0192,2024-05-01,redeem_voucher,-1002,5707,Silver,Web
LOY001366,CUST0192,2024-07-14,redeem_upgrade,-865,4842,Silver,Kiosk
LOY001367,CUST0193,2023-10-16,earn_flight,819,7812,Gold,Kiosk
LOY001368,CUST0193,2024-11-25,redeem_voucher,-778,7034,Gold,Agent
LOY001369,CUST0194,2023-11-24,earn_flight,1562,2883,Silver,App
LOY001370,CUST0194,2024-07-09,earn_bonus,245,3128,Silver,Agent
LOY001371,CUST0194,2024-11-25,earn_flight,946,4074,Silver,Web
LOY001372,CUST0194,2024-04-16,earn_bonus,1087,5161,Silver,Kiosk
LOY001373,CUST0194,2023-10-17,earn_flight,1766,6927,Silver,Kiosk
LOY001374,CUST0194,2024-10-29,earn_bonus,800,7727,Silver,Web
LOY001375,CUST0194,2024-02-04,redeem_upgrade,-359,7368,Silver,Kiosk
LOY001376,CUST0194,2023-12-06,earn_bonus,1048,8416,Silver,Agent
LOY001377,CUST0194,2023-11-18,redeem_voucher,-560,7856,Silver,Agent
LOY001378,CUST0194,2024-09-29,earn_flight,322,8178,Silver,Kiosk
LOY001379,CUST0195,2023-10-12,earn_flight,1773,7455,Gold,Web
LOY001380,CUST0195,2023-08-11,redeem_upgrade,-505,6950,Gold,Kiosk
LOY001381,CUST0195,2024-06-04,earn_flight,1283,8233,Gold,Kiosk
LOY001382,CUST0195,2024-02-27,earn_flight,1896,10129,Gold,Agent
LOY001383,CUST0195,2024-06-12,earn_bonus,1970,12099,Gold,Agent
LOY001384,CUST0195,2024-10-29,redeem_upgrade,-905,11194,Gold,App
LOY001385,CUST0195,2023-08-19,earn_bonus,1145,12339,Gold,Kiosk
LOY001386,CUST0195,2023-12-19,redeem_voucher,-327,12012,Gold,Agent
LOY001387,CUST0195,2023-10-04,earn_flight,1246,13258,Gold,Agent
LOY001388,CUST0196,2023-09-11,earn_flight,1538,1651,Bronze,Kiosk
LOY001389,CUST0196,2024-07-01,redeem_upgrade,-1031,620,Bronze,Kiosk
LOY001390,CUST0196,2024-10-29,earn_bonus,1456,2076,Bronze,Web
